Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
1999,145,3181,76,3330,63,N,0
1999,145,3208,67,3155,54,N,0
1999,145,3235,64,3163,58,N,0
1999,145,3256,73,3261,52,N,0
1999,145,3345,82,3314,59,N,0
1999,145,3353,53,3403,42,N,0
1999,145,3397,68,3439,52,N,0
1999,145,3417,77,3161,68,N,0
1999,147,3181,69,3397,63,N,0
1999,147,3208,89,3235,71,N,0
1999,147,3256,88,3417,62,N,0
1999,147,3345,75,3353,62,N,0
1999,151,3181,81,3208,69,N,0
1999,151,3345,77,3256,63,N,0
1999,153,3345,62,3181,45,N,0
2000,137,3120,78,3283,74,H,0
2000,137,3130,93,3304,76,H,0
2000,137,3155,64,3179,50,A,0
2000,137,3163,116,3214,45,H,0
2000,137,3203,79,3417,72,H,0
2000,137,3228,73,3428,58,H,0
2000,137,3235,92,3384,63,H,0
2000,137,3261,77,3251,54,H,0
2000,137,3280,94,3389,60,H,0
2000,137,3323,87,3360,61,H,0
2000,137,3336,83,3464,63,H,0
2000,137,3353,91,3221,70,H,0
2000,137,3372,73,3462,72,A,0
2000,137,3386,69,3400,48,A,0
2000,137,3412,80,3332,79,A,0
2000,137,3438,74,3337,62,H,0
2000,138,3112,73,3245,61,H,0
2000,138,3181,71,3144,42,H,0
2000,138,3208,74,3285,46,H,0
2000,138,3256,95,3108,53,H,0
2000,138,3314,62,3263,57,H,0
2000,138,3328,86,3140,81,H,0
2000,138,3330,94,3453,85,H,0
2000,138,3345,70,3171,66,H,0
2000,138,3349,67,3364,64,A,0
2000,138,3374,64,3301,63,A,0
2000,138,3390,81,3276,74,A,0
2000,138,3397,90,3202,38,H,0
2000,138,3403,83,3399,54,H,0
2000,138,3408,65,3436,60,H,0
2000,138,3435,71,3242,69,A,0
2000,138,3443,68,3266,65,A,0
2000,139,3163,83,3155,45,H,0
2000,139,3235,79,3228,68,H,0
2000,139,3261,57,3372,45,H,0
2000,139,3323,95,3203,60,H,0
2000,139,3336,75,3120,69,H,0
2000,139,3353,59,3386,39,H,0
2000,139,3412,78,3280,72,A,0
2000,139,3438,74,3130,70,H,0
2000,140,3181,90,3443,70,H,0
2000,140,3208,83,3390,64,H,0
2000,140,3256,66,3435,65,H,0
2000,140,3314,83,3349,50,H,0
2000,140,3328,76,3345,74,A,0
2000,140,3330,96,3374,76,H,0
2000,140,3397,75,3112,60,H,0
2000,140,3403,76,3408,59,H,0
2000,145,3163,102,3328,80,N,0
2000,145,3208,83,3314,57,N,0
2000,145,3256,86,3330,74,N,0
2000,145,3261,79,3181,66,N,0
2000,145,3336,66,3235,65,N,0
2000,145,3353,60,3412,45,N,0
2000,145,3397,77,3438,56,N,0
2000,145,3403,69,3323,65,N,0
2000,147,3163,86,3261,71,N,0
2000,147,3336,86,3256,65,N,0
2000,147,3353,59,3208,51,N,0
2000,147,3397,57,3403,44,N,0
2000,151,3163,89,3336,67,N,0
2000,151,3397,64,3353,54,N,0
2000,153,3163,71,3397,52,N,0
2001,137,3155,51,3151,49,H,0
2001,137,3196,84,3221,52,H,0
2001,137,3199,72,3408,70,H,0
2001,137,3208,77,3251,48,H,0
2001,137,3235,100,3224,61,H,0
2001,137,3261,83,3113,66,H,0
2001,137,3281,71,3458,68,A,0
2001,137,3301,76,3174,57,H,0
2001,137,3345,75,3364,62,H,0
2001,137,3388,68,3400,64,A,0
2001,137,3397,80,3122,38,H,0
2001,137,3403,100,3335,57,H,0
2001,137,3437,66,3179,58,H,0
2001,137,3439,77,3176,57,H,0
2001,137,3449,67,3330,65,H,0
2001,137,3462,80,3257,52,H,0
2001,138,3116,68,3124,59,A,0
2001,138,3160,98,3373,78,H,0
2001,138,3161,83,3268,69,A,0
2001,138,3163,101,3254,29,H,0
2001,138,3181,96,3454,63,H,0
2001,138,3234,89,3332,82,H,0
2001,138,3256,84,3209,48,H,0
2001,138,3276,81,3438,71,H,0
2001,138,3283,89,3405,71,H,0
2001,138,3323,98,3108,49,H,0
2001,138,3328,70,3331,64,H,0
2001,138,3353,80,3372,43,H,0
2001,138,3390,76,3203,51,A,0
2001,138,3395,77,3336,75,A,0
2001,138,3428,79,3193,57,H,0
2001,138,3435,83,3226,57,H,0
2001,139,3235,85,3199,70,H,0
2001,139,3281,78,3208,65,A,0
2001,139,3301,68,3437,64,H,0
2001,139,3345,73,3261,70,H,0
2001,139,3397,92,3388,75,H,0
2001,139,3403,73,3439,52,H,0
2001,139,3449,86,3196,75,A,0
2001,139,3462,77,3155,62,H,0
2001,140,3163,89,3161,44,H,0
2001,140,3181,75,3116,54,H,0
2001,140,3256,80,3395,59,H,0
2001,140,3283,60,3353,53,A,0
2001,140,3323,88,3276,54,H,0
2001,140,3328,67,3390,50,H,0
2001,140,3428,78,3234,69,A,0
2001,140,3435,65,3160,59,H,0
2001,145,3163,72,3301,58,H,0
2001,145,3256,78,3281,67,H,0
2001,145,3283,81,3181,71,A,0
2001,145,3323,69,3428,54,H,0
2001,145,3345,74,3403,72,A,0
2001,145,3435,84,3235,65,A,0
2001,145,3449,84,3328,67,A,0
2001,145,3462,80,3397,65,A,0
2001,147,3163,67,3256,48,H,0
2001,147,3283,104,3449,87,H,0
2001,147,3323,72,3435,64,H,0
2001,147,3345,88,3462,78,H,0
2001,151,3323,90,3163,75,H,0
2001,151,3345,81,3283,64,H,0
2001,153,3323,68,3345,66,H,0
2002,137,3116,78,3155,68,H,0
2002,137,3124,80,3137,56,H,0
2002,137,3160,88,3380,61,H,0
2002,137,3179,87,3393,69,H,0
2002,137,3181,95,3313,48,H,0
2002,137,3198,73,3166,58,H,0
2002,137,3243,93,3245,65,H,0
2002,137,3261,84,3365,78,H,0
2002,137,3280,65,3130,59,A,0
2002,137,3323,58,3307,44,H,0
2002,137,3336,82,3151,67,H,0
2002,137,3364,57,3256,56,A,0
2002,137,3395,55,3231,45,H,0
2002,137,3397,98,3209,68,H,0
2002,137,3400,60,3453,55,H,0
2002,137,3403,84,3372,63,H,0
2002,138,3113,73,3458,70,A,0
2002,138,3140,90,3196,52,A,0
2002,138,3153,76,3389,63,H,0
2002,138,3163,86,3384,37,H,0
2002,138,3234,69,3438,62,A,0
2002,138,3235,72,3396,57,H,0
2002,138,3278,71,3424,54,H,0
2002,138,3314,85,3217,58,H,0
2002,138,3328,84,3216,52,H,0
2002,138,3330,68,3208,54,H,0
2002,138,3345,80,3122,49,H,0
2002,138,3376,69,3251,61,H,0
2002,138,3390,76,3451,51,H,0
2002,138,3408,73,3161,69,A,0
2002,138,3435,63,3324,38,H,0
2002,138,3437,67,3337,46,A,0
2002,139,3160,69,3261,58,H,0
2002,139,3179,76,3124,72,A,0
2002,139,3181,76,3395,66,H,0
2002,139,3243,82,3116,68,H,0
2002,139,3336,96,3198,79,H,0
2002,139,3397,89,3323,50,H,0
2002,139,3400,76,3364,60,H,0
2002,139,3403,77,3280,55,H,0
2002,140,3140,75,3235,69,A,0
2002,140,3163,86,3234,48,H,0
2002,140,3314,72,3278,69,H,0
2002,140,3328,66,3437,53,H,0
2002,140,3330,74,3345,70,A,0
2002,140,3376,75,3153,56,H,0
2002,140,3390,77,3408,55,H,0
2002,140,3435,61,3113,35,H,0
2002,145,3160,62,3390,59,N,0
2002,145,3163,82,3336,64,N,0
2002,145,3181,62,3400,46,N,0
2002,145,3328,72,3403,62,N,0
2002,145,3330,88,3243,62,N,0
2002,145,3376,79,3179,65,N,0
2002,145,3397,68,3140,57,N,0
2002,145,3435,70,3314,61,N,0
2002,147,3163,85,3330,64,N,0
2002,147,3181,77,3376,68,N,0
2002,147,3328,94,3160,60,N,0
2002,147,3397,68,3435,63,N,0
2002,151,3163,79,3397,56,N,0
2002,151,3328,86,3181,71,N,0
2002,153,3163,82,3328,70,N,0
2003,138,3130,73,3330,72,A,0
2003,138,3160,84,3140,45,H,0
2003,138,3208,80,3150,61,H,0
2003,138,3261,86,3402,50,N,0
2003,138,3278,68,3408,48,N,0
2003,138,3280,73,3264,47,N,0
2003,138,3307,91,3274,85,H,0
2003,138,3314,72,3122,70,N,0
2003,138,3345,66,3434,51,H,0
2003,138,3353,64,3443,52,N,0
2003,138,3390,82,3444,66,H,0
2003,138,3397,95,3106,43,H,0
2003,138,3435,54,3251,44,N,0
2003,138,3438,72,3228,56,N,0
2003,138,3439,61,3210,59,N,0
2003,138,3453,78,3449,65,N,0
2003,139,3116,71,3153,57,A,0
2003,139,3163,91,3131,44,H,0
2003,139,3181,66,3209,48,N,0
2003,139,3203,71,3328,61,A,0
2003,139,3243,79,3217,69,H,0
2003,139,3256,94,3337,60,H,0
2003,139,3323,59,3112,47,N,0
2003,139,3326,66,3451,44,N,0
2003,139,3336,64,3221,33,H,0
2003,139,3364,71,3462,62,N,0
2003,139,3376,68,3151,54,N,0
2003,139,3395,50,3277,47,N,0
2003,139,3400,90,3214,46,N,0
2003,139,3403,67,3283,59,H,0
2003,139,3428,73,3177,64,N,0
2003,139,3437,51,3384,36,N,0
2003,140,3130,86,3435,85,N,0
2003,140,3160,86,3314,67,H,0
2003,140,3208,74,3353,64,H,0
2003,140,3261,80,3453,69,N,0
2003,140,3278,68,3390,56,A,0
2003,140,3307,73,3280,61,H,0
2003,140,3345,80,3439,62,H,0
2003,140,3397,81,3438,51,H,0
2003,141,3163,81,3395,66,H,0
2003,141,3181,65,3428,54,N,0
2003,141,3256,74,3326,61,A,0
2003,141,3323,59,3243,53,A,0
2003,141,3336,77,3376,67,H,0
2003,141,3400,67,3116,50,N,0
2003,141,3403,72,3364,68,H,0
2003,141,3437,70,3203,57,N,0
2003,145,3181,66,3208,63,N,0
2003,145,3397,86,3336,58,H,0
2003,145,3403,71,3307,48,A,0
2003,145,3437,53,3160,51,N,0
2003,146,3163,70,3130,49,N,0
2003,146,3261,69,3256,63,N,0
2003,146,3345,66,3323,47,N,0
2003,146,3400,73,3278,60,N,0
2003,147,3181,57,3403,51,N,0
2003,147,3397,73,3437,49,H,0
2003,148,3163,73,3345,64,N,0
2003,148,3400,78,3261,60,N,0
2003,153,3163,71,3400,69,N,0
2003,153,3397,66,3181,56,N,0
2003,155,3163,73,3397,68,N,0
2004,138,3124,71,3258,60,N,0
2004,138,3130,58,3185,56,N,0
2004,138,3151,74,3353,69,H,0
2004,138,3177,83,3203,46,N,0
2004,138,3196,68,3307,56,A,0
2004,138,3208,78,3251,53,N,0
2004,138,3222,62,3453,47,N,0
2004,138,3256,81,3285,77,A,0
2004,138,3326,73,3452,67,H,0
2004,138,3328,58,3265,45,N,0
2004,138,3364,76,3160,49,H,0
2004,138,3390,68,3281,44,N,0
2004,138,3395,70,3396,57,A,0
2004,138,3397,77,3159,54,N,0
2004,138,3403,60,3263,50,N,0
2004,138,3435,76,3252,45,N,0
2004,139,3120,79,3301,59,N,0
2004,139,3163,91,3335,55,N,0
2004,139,3181,103,3322,51,H,0
2004,139,3243,71,3434,63,N,0
2004,139,3261,83,3122,66,H,0
2004,139,3266,67,3330,64,N,0
2004,139,3268,86,3274,85,N,0
2004,139,3277,72,3112,60,N,0
2004,139,3278,92,3417,81,H,0
2004,139,3292,67,3314,62,N,0
2004,139,3323,69,3283,65,H,0
2004,139,3336,79,3214,42,N,0
2004,139,3345,78,3384,59,N,0
2004,139,3400,92,3380,57,H,0
2004,139,3437,66,3279,63,N,0
2004,139,3439,89,3234,76,H,0
2004,140,3124,91,3196,76,N,0
2004,140,3130,63,3326,48,A,0
2004,140,3208,85,3395,71,N,0
2004,140,3256,81,3403,64,N,0
2004,140,3364,56,3222,52,H,0
2004,140,3390,68,3328,43,N,0
2004,140,3397,79,3177,59,N,0
2004,140,3435,60,3151,44,A,0
2004,141,3163,79,3120,53,N,0
2004,141,3181,76,3266,67,H,0
2004,141,3261,76,3268,61,H,0
2004,141,3278,80,3243,61,H,0
2004,141,3323,59,3292,46,H,0
2004,141,3336,61,3439,48,A,0
2004,141,3345,60,3437,42,N,0
2004,141,3400,80,3277,61,H,0
2004,145,3163,63,3364,55,N,0
2004,145,3208,66,3345,64,N,0
2004,145,3261,71,3400,55,N,0
2004,145,3336,55,3323,49,N,0
2004,146,3181,63,3256,49,N,0
2004,146,3278,76,3130,63,N,0
2004,146,3390,57,3435,55,N,0
2004,146,3397,71,3124,69,N,0
2004,147,3163,66,3336,49,N,0
2004,147,3261,62,3208,60,N,0
2004,148,3278,82,3181,75,N,0
2004,148,3397,62,3390,60,N,0
2004,153,3163,67,3278,58,N,0
2004,153,3397,52,3261,50,N,0
2004,155,3163,70,3397,61,N,0
2005,138,3113,87,3184,65,H,0
2005,138,3124,91,3229,70,H,0
2005,138,3208,75,3349,49,H,0
2005,138,3243,70,3132,60,H,0
2005,138,3277,73,3108,41,H,0
2005,138,3278,64,3384,33,H,0
2005,138,3292,60,3301,58,A,0
2005,138,3323,61,3364,51,H,0
2005,138,3332,58,3395,55,A,0
2005,138,3390,94,3365,57,H,0
2005,138,3400,64,3331,47,H,0
2005,138,3403,69,3426,49,H,0
2005,138,3425,65,3257,49,H,0
2005,138,3428,73,3235,61,A,0
2005,138,3435,67,3285,44,H,0
2005,138,3438,79,3330,57,H,0
2005,139,3112,72,3328,69,A,0
2005,139,3130,65,3222,43,H,0
2005,139,3163,95,3171,47,H,0
2005,139,3177,79,3439,78,H,0
2005,139,3181,80,3145,48,H,0
2005,139,3199,87,3350,54,H,0
2005,139,3203,60,3279,57,A,0
2005,139,3251,78,3336,70,A,0
2005,139,3261,70,3391,36,H,0
2005,139,3268,65,3453,55,H,0
2005,139,3314,97,3164,62,H,0
2005,139,3326,86,3221,45,H,0
2005,139,3345,68,3307,56,A,0
2005,139,3353,62,3216,37,H,0
2005,139,3396,66,3256,61,H,0
2005,139,3397,94,3441,43,H,0
2005,140,3113,70,3323,61,A,0
2005,140,3124,69,3332,46,H,0
2005,140,3208,70,3400,68,A,0
2005,140,3277,61,3425,59,H,0
2005,140,3278,73,3438,58,H,0
2005,140,3390,88,3428,62,N,0
2005,140,3403,80,3292,69,H,0
2005,140,3435,63,3243,60,N,0
2005,141,3163,70,3199,52,H,0
2005,141,3181,70,3130,65,H,0
2005,141,3251,88,3177,79,A,0
2005,141,3261,76,3112,43,H,0
2005,141,3314,71,3203,47,H,0
2005,141,3326,75,3268,65,H,0
2005,141,3353,61,3396,54,H,0
2005,141,3397,75,3345,54,H,0
2005,145,3124,64,3278,57,N,0
2005,145,3181,63,3208,57,N,0
2005,145,3261,90,3251,48,N,0
2005,145,3314,79,3113,72,N,0
2005,146,3277,76,3435,64,N,0
2005,146,3353,64,3326,58,N,0
2005,146,3390,76,3163,59,N,0
2005,146,3397,75,3403,59,N,0
2005,147,3124,72,3314,63,N,0
2005,147,3261,59,3181,49,N,0
2005,148,3277,76,3390,69,N,0
2005,148,3397,59,3353,49,N,0
2005,153,3124,68,3261,57,N,0
2005,153,3277,68,3397,64,N,0
2005,155,3124,84,3277,62,N,0
2006,138,3113,80,3372,61,N,0
2006,138,3124,74,3319,56,N,0
2006,138,3140,67,3234,62,N,0
2006,138,3177,68,3251,43,H,0
2006,138,3199,80,3256,71,N,0
2006,138,3246,69,3151,59,N,0
2006,138,3261,72,3194,48,N,0
2006,138,3277,65,3454,46,N,0
2006,138,3307,83,3196,59,N,0
2006,138,3314,75,3415,51,N,0
2006,138,3328,78,3337,66,N,0
2006,138,3390,72,3369,45,N,0
2006,138,3409,71,3301,61,N,0
2006,138,3428,76,3292,71,N,0
2006,138,3435,76,3257,64,H,0
2006,138,3449,73,3278,69,N,0
2006,139,3130,78,3323,61,N,0
2006,139,3163,77,3164,54,N,0
2006,139,3181,96,3380,27,N,0
2006,139,3203,87,3330,72,A,0
2006,139,3208,75,3265,60,N,0
2006,139,3216,64,3396,58,N,0
2006,139,3268,95,3357,54,N,0
2006,139,3326,68,3324,45,N,0
2006,139,3345,73,3283,52,H,0
2006,139,3353,63,3171,58,H,0
2006,139,3385,78,3143,68,N,0
2006,139,3395,69,3401,65,N,0
2006,139,3397,102,3119,54,N,0
2006,139,3417,74,3132,61,N,0
2006,139,3425,67,3378,65,N,0
2006,139,3439,82,3281,51,N,0
2006,140,3124,87,3307,67,N,0
2006,140,3177,71,3409,67,H,0
2006,140,3261,72,3449,49,N,0
2006,140,3277,67,3246,63,N,0
2006,140,3314,89,3435,70,A,0
2006,140,3328,86,3140,70,N,0
2006,140,3390,88,3199,70,N,0
2006,140,3428,86,3113,65,N,0
2006,141,3130,79,3326,69,N,0
2006,141,3163,79,3439,56,N,0
2006,141,3181,85,3425,51,N,0
2006,141,3208,73,3216,54,N,0
2006,141,3268,81,3385,74,N,0
2006,141,3345,61,3417,54,H,0
2006,141,3353,82,3395,48,H,0
2006,141,3397,66,3203,53,N,0
2006,145,3261,66,3177,56,H,0
2006,145,3268,82,3124,63,H,0
2006,145,3390,88,3328,74,A,0
2006,145,3428,57,3130,54,H,0
2006,146,3163,77,3208,75,H,0
2006,146,3181,86,3277,61,H,0
2006,146,3314,70,3345,68,H,0
2006,146,3397,76,3353,69,H,0
2006,147,3261,62,3390,59,N,0
2006,147,3268,75,3428,65,N,1
2006,148,3181,63,3163,61,N,1
2006,148,3314,75,3397,63,N,0
2006,153,3181,64,3261,45,N,0
2006,153,3268,81,3314,70,N,0
2006,155,3268,78,3181,75,N,1
2007,138,3113,57,3415,50,H,0
2007,138,3199,85,3330,75,A,0
2007,138,3203,76,3129,67,H,0
2007,138,3208,53,3125,36,H,0
2007,138,3210,55,3177,54,H,0
2007,138,3235,79,3449,60,H,0
2007,138,3257,80,3140,54,H,0
2007,138,3261,77,3421,39,H,0
2007,138,3265,67,3326,63,A,0
2007,138,3266,87,3418,58,H,0
2007,138,3292,85,3211,46,H,0
2007,138,3328,74,3369,60,H,0
2007,138,3345,63,3331,42,H,0
2007,138,3390,96,3226,58,H,0
2007,138,3401,58,3426,50,H,0
2007,138,3452,65,3462,52,A,0
2007,139,3124,68,3151,55,H,0
2007,139,3132,70,3329,66,H,0
2007,139,3163,82,3420,33,H,0
2007,139,3181,81,3221,44,H,0
2007,139,3268,89,3217,65,H,0
2007,139,3277,69,3174,58,H,0
2007,139,3279,88,3395,74,H,0
2007,139,3301,84,3352,52,H,0
2007,139,3314,95,3341,38,H,0
2007,139,3323,62,3143,59,A,0
2007,139,3338,71,3241,61,H,0
2007,139,3353,77,3187,34,H,0
2007,139,3396,64,3304,61,H,0
2007,139,3397,76,3179,37,H,0
2007,139,3435,62,3175,47,H,0
2007,139,3453,59,3307,52,A,0
2007,140,3113,67,3257,58,H,0
2007,140,3199,68,3390,61,A,0
2007,140,3203,59,3401,47,A,0
2007,140,3208,76,3235,56,H,0
2007,140,3261,49,3452,43,H,0
2007,140,3265,73,3292,59,A,0
2007,140,3328,78,3266,47,H,0
2007,140,3345,76,3210,63,H,0
2007,141,3132,59,3435,56,A,0
2007,141,3163,94,3453,70,H,0
2007,141,3181,62,3396,52,H,0
2007,141,3279,89,3268,78,A,0
2007,141,3301,78,3124,72,H,1
2007,141,3314,60,3323,51,H,0
2007,141,3353,70,3277,57,A,0
2007,141,3397,68,3338,54,A,0
2007,145,3113,67,3132,49,N,0
2007,145,3163,78,3301,71,N,0
2007,145,3261,55,3199,43,N,0
2007,145,3353,53,3181,52,N,0
2007,146,3279,90,3328,82,N,0
2007,146,3314,70,3203,56,N,0
2007,146,3345,78,3208,65,N,0
2007,146,3397,65,3265,46,N,0
2007,147,3261,73,3163,50,N,0
2007,147,3353,64,3113,45,N,0
2007,148,3314,84,3345,72,N,0
2007,148,3397,98,3279,62,N,0
2007,153,3353,59,3261,35,N,0
2007,153,3397,56,3314,50,N,0
2007,155,3397,59,3353,46,N,0
2008,138,3124,88,3201,67,N,0
2008,138,3143,77,3360,60,H,0
2008,138,3199,60,3326,49,N,0
2008,138,3203,66,3120,56,N,0
2008,138,3216,59,3393,55,N,0
2008,138,3235,58,3210,55,N,0
2008,138,3261,66,3238,32,H,0
2008,138,3265,76,3177,57,N,0
2008,138,3329,85,3190,73,N,0
2008,138,3338,63,3461,58,N,0
2008,138,3353,85,3352,42,N,0
2008,138,3390,85,3156,47,H,0
2008,138,3401,91,3427,52,N,0
2008,138,3431,92,3443,60,N,0
2008,138,3435,75,3285,47,N,0
2008,138,3452,61,3307,60,A,0
2008,139,3113,61,3396,54,N,0
2008,139,3163,89,3165,47,H,0
2008,139,3181,78,3293,57,N,0
2008,139,3208,67,3234,61,N,0
2008,139,3243,69,3151,59,N,0
2008,139,3257,81,3275,67,N,0
2008,139,3268,80,3164,66,H,0
2008,139,3304,61,3462,58,N,0
2008,139,3314,85,3137,50,N,0
2008,139,3323,75,3374,62,H,0
2008,139,3328,69,3229,61,N,0
2008,139,3330,82,3251,62,H,0
2008,139,3345,66,3428,59,H,0
2008,139,3397,94,3331,55,N,0
2008,139,3400,72,3278,55,N,0
2008,139,3438,86,3364,52,H,0
2008,140,3203,55,3143,53,A,0
2008,140,3261,68,3265,49,H,0
2008,140,3329,73,3199,72,N,1
2008,140,3338,67,3124,59,N,0
2008,140,3353,69,3235,58,N,0
2008,140,3390,88,3431,54,H,0
2008,140,3401,63,3216,39,N,0
2008,140,3435,64,3452,46,N,0
2008,141,3163,89,3400,55,N,0
2008,141,3181,67,3113,59,N,0
2008,141,3257,80,3243,63,N,0
2008,141,3268,76,3304,64,N,0
2008,141,3314,80,3208,66,N,0
2008,141,3323,79,3328,75,N,1
2008,141,3330,88,3438,85,H,1
2008,141,3397,78,3345,52,A,0
2008,145,3261,67,3329,52,H,0
2008,145,3268,80,3435,66,N,0
2008,145,3314,78,3257,74,N,0
2008,145,3390,72,3338,53,N,0
2008,146,3163,78,3330,63,N,0
2008,146,3353,53,3203,42,N,0
2008,146,3397,74,3323,64,N,0
2008,146,3401,77,3181,63,N,0
2008,147,3261,56,3314,50,N,0
2008,147,3390,98,3268,87,N,0
2008,148,3163,66,3353,56,N,0
2008,148,3397,53,3401,45,N,0
2008,153,3390,82,3163,73,N,0
2008,153,3397,47,3261,46,N,0
2008,155,3397,64,3390,48,N,0
2009,138,3113,58,3208,47,N,0
2009,138,3120,85,3250,49,N,0
2009,138,3143,70,3201,47,H,0
2009,138,3199,83,3299,71,N,0
2009,138,3211,74,3462,59,N,0
2009,138,3243,68,3180,44,N,0
2009,138,3280,71,3400,63,N,0
2009,138,3314,85,3416,80,N,0
2009,138,3326,77,3357,63,H,0
2009,138,3338,64,3285,35,N,0
2009,138,3345,65,3150,52,N,0
2009,138,3353,57,3433,51,H,0
2009,138,3361,76,3177,70,H,0
2009,138,3390,74,3364,39,H,0
2009,138,3435,73,3441,44,N,0
2009,138,3438,68,3265,61,N,0
2009,139,3123,71,3397,55,N,0
2009,139,3124,87,3427,82,H,1
2009,139,3163,104,3436,65,H,0
2009,139,3181,83,3122,42,N,0
2009,139,3196,70,3396,57,N,0
2009,139,3210,76,3234,62,A,0
2009,139,3235,85,3190,53,N,0
2009,139,3257,62,3251,42,N,0
2009,139,3261,69,3453,59,H,0
2009,139,3268,82,3171,53,H,0
2009,139,3277,60,3292,59,H,0
2009,139,3278,79,3323,71,A,0
2009,139,3328,76,3341,47,N,0
2009,139,3355,90,3395,55,N,0
2009,139,3401,80,3191,45,N,0
2009,139,3428,60,3437,30,N,0
2009,140,3113,63,3199,58,N,0
2009,140,3143,99,3438,73,H,0
2009,140,3326,64,3280,58,H,0
2009,140,3338,65,3211,60,N,0
2009,140,3345,85,3314,70,N,0
2009,140,3353,80,3120,52,H,0
2009,140,3390,77,3361,49,A,0
